-80.731657,38.699342,7.613095582661429e-07
-79.867788,38.781095,0.00013653546871808837
-82.243397,38.419578,0.001000530162987415
-82.419681,38.145541,2.4074607329842935e-05
-81.354522,38.743003,0.00034112579459606615
-81.658205,37.382663,-4.205769465147893e-07
-81.516253,39.211575,0.00031158500755853536
-80.797516,38.291416,0.00015211772552307636
-78.611989,39.312139,0.00033878589803061615
-79.195064,39.105988,1.530205688166582e-06
-80.570164,40.516958,0.000427697267039842
-79.996947,39.139725,-1.6306964317520632e-07
-80.701232,39.26348,0.0013376332846003899
-78.257345,39.555002,0.001773146893948061
-77.86322,39.307398,0.0003115071850141134
-80.54789,37.55034,6.868489922940131e-07
-81.066317,39.177112,8.76676461974031e-07
-79.340617,38.67445,1.3155478617767775e-06
-81.677717,38.834234,0.00030789520620494074
-80.495477,38.988877,6.117453870044454e-05
-80.45059,37.924418,8.355406653050947e-05
-81.264671,37.76247,0.0008712749914747969
-78.95669,39.404781,0.0003225259447466361
-81.382975,39.020034,1.8214379174516185e-06
-80.010121,38.332606,0.0008069257889887123
-79.668865,39.46903,8.789314378314674e-08
-80.231335,38.902536,8.21714844864843e-05
-81.086051,38.030933,5.418934594099961e-07
-81.115478,38.844159,1.9000830158938655e-06
-80.877219,39.465634,1.7769046514197325e-06
-79.559968,39.111175,4.157112130771437e-08
-80.856315,37.656003,7.966124481931215e-07
-80.386498,39.279182,0.002168821386230229
-80.046554,39.332478,-3.277393638992152e-07
-80.628157,39.600602,0.0002426852853401547
-80.578691,40.272645,4.170189701442469e-05
-80.620728,40.098932,0.000885425464287336
-81.548884,37.603717,7.610368475363316e-08
-81.713539,38.022814,-1.0341985138004247e-07
-80.243402,39.505839,0.003922685711270207
-78.841729,39.011361,0.0006520718264014467
-80.849413,38.915867,1.1800641802997368e-06
-80.059074,39.633645,0.00035827743790225515
-80.671794,39.854426,0.0002756068227015451
-81.940853,37.830591,0.00038527203739345615
-81.106456,37.403448,0.0003845339530411091
-82.158989,37.721161,0.0001539950937176588
-81.161172,39.368133,0.00013272489117530667
-81.081866,38.459826,-4.7005748599741486e-07
-82.029007,38.770914,3.622281938325991e-05
-81.523516,38.328068,0.0006925298733214968
-80.449052,38.483459,1.2188071888173952e-06
-81.906109,38.510513,5.284520167636293e-05
-78.037776,39.448054,0.0019226345952807647
-82.077623,38.17177,5.838822144242313e-07
-86.218015,37.227514,-4.864463660389825e-07
-84.491052,36.731136,0.0007193851991358777
-85.465955,37.803188,0.0002482987961585283
-85.925162,36.963671,1.1686123146825303e-07
-83.597515,37.950665,-4.7328374821626763e-07
-86.581746,36.740947,4.836266089531837e-07
-88.972084,36.675896,1.8909782290140255e-06
-85.05495,36.990587,-1.0625184532271822e-06
-84.625927,38.64916,0.00073209362533583
-87.572577,37.792542,6.390323850920985e-05
-82.681406,38.360004,0.0012198006016504736
-84.84159,38.499394,0.00018531782701399833
-83.258944,37.92294,-7.514526440703108e-07
-83.097209,38.115438,1.2284200748290544e-06
-82.861251,37.118536,-6.962692836604576e-07
-84.20986,38.202562,0.00024971038273208755
-87.265597,37.526707,-1.7910957335014712e-06
-83.376774,38.552152,0.00021773045549700425
-82.830639,37.84926,-6.434429206186448e-07
-84.533438,38.930503,0.002210529281371129
-82.945724,37.359724,9.627071286141575e-07
-84.06423,38.513473,4.530813628158845e-06
-84.862153,38.760103,0.0007098564641928622
-85.561403,37.269637,1.1685571491810535e-06
-83.681046,36.72268,1.4414510973790754e-07
-88.10501,37.358149,9.119240888505499e-07
-84.579376,38.289882,0.0004493498805903125
-84.868352,37.618104,-6.478285506845526e-07
-86.192458,36.75077,7.445240633792389e-07
-84.020576,37.403458,8.342769808486669e-07
-83.048796,38.309549,0.0003648977808649874
-85.393507,36.784224,-5.333450087565674e-07
-84.379583,38.946981,0.003498976497513314
-83.221497,36.859223,3.516246111907175e-05
-84.334131,38.444578,0.0004305094207579673
-85.124024,38.668394,0.00567649304284145
-86.844871,37.477859,-2.514766314299983e-07
-83.217772,37.241282,3.575831771735672e-05
-86.423579,36.995634,8.569554173900402e-06
-84.731431,38.974595,0.0012983948974292392
-86.344011,37.458577,7.744788536557105e-05
-84.986417,38.005396,0.0006905291190563951
-86.881436,36.859829,2.2346883550091825e-07
-87.134092,37.213816,-2.2036901570279587e-07
-82.410913,37.486031,7.1451888677301535e-09
-88.332752,36.882017,2.8034520837334356e-07
-84.58396,37.873291,0.00022176787803008914
-82.743361,37.559878,0.0002040611010299793
-85.136098,36.727258,7.9870224609375e-07
-82.738302,38.074457,-4.877722724113968e-07
-85.456152,38.400127,0.0002607375054961161
-83.069716,37.698953,-2.744596555683123e-07
-84.144648,36.758024,-2.429102114158969e-07
-84.748863,38.043103,0.00024010435546329196
-88.649897,36.723344,5.302993929065928e-05
-88.274086,36.620978,3.4631141702987135e-07
-85.228266,38.239028,6.890216035226125e-05
-85.702641,37.969928,0.0004476545624695199
-83.737641,38.152249,0.00025510251630941286
-84.83044,36.802011,9.61468895838345e-05
-86.200863,37.967476,0.00013686695071868583
-85.696841,37.544462,7.045884148505714e-05
-84.119395,37.113268,8.432427749554217e-05
-88.712366,37.053683,0.00028946120912941466
-84.579986,37.108312,0.0002988973383432641
-83.706152,38.368431,0.0006208282466414055
-86.792761,37.843325,-1.487652620641884e-06
-83.820015,37.800629,3.539882522638032e-07
-82.506623,37.796774,0.0007852846449286722
-83.719248,37.608116,0.0002746873466048541
-84.025554,38.337132,7.288815752061416e-07
-86.682471,37.207013,1.8162384489093894e-06
-84.545856,37.630162,-1.740203450924777e-07
-84.144974,37.970133,0.0008672367574222794
