-82.681406                                                                                                                      ,38.360004
-84.868352                                                                                                                     ,37.618104
-84.115235                                                                                                                   ,38.680365
-83.28304                                                                                                                 ,37.506632
-86.432919                                                                                                           ,37.777988
-85.702641                                                                                                                    ,37.969928
-86.682471                                                                                                                   ,37.207013
-87.870509                                                                                                                  ,37.148642
-88.274086                                                                                                                ,36.620978
-84.379583                                                                                                                 ,38.946981
-88.975757                                                                                                                 ,36.857726
-85.124024                                                                                                                   ,38.668394
-83.048796                                                                                                                   ,38.309549
-84.92822                                                                                                                     ,37.321962
-87.492986                                                                                                               ,36.892059
-84.144974                                                                                                                     ,37.970133
-83.718433                                                                                                                     ,37.157317
-85.136098                                                                                                                  ,36.727258
-88.10501                                                                                                               ,37.358149
-85.393507                                                                                                               ,36.784224
-87.087139                                                                                                                ,37.731671
-86.218015                                                                                                                 ,37.227514
-83.097209                                                                                                                   ,38.115438
-83.963983                                                                                                                    ,37.692449
-84.458274                                                                                                                     ,38.040676
-83.706152                                                                                                                   ,38.368431
-82.743361                                                                                                                    ,37.559878
-84.868786                                                                                                                 ,38.234919
-89.187659                                                                                                                  ,36.552511
-84.862153                                                                                                                   ,38.760103
-84.545856                                                                                                                  ,37.630162
-84.625927                                                                                                                      ,38.64916
-88.649897                                                                                                                   ,36.723344
-86.344011                                                                                                                ,37.458577
-85.561403                                                                                                                       ,37.269637
-82.93382                                                                                                                   ,38.563562
-86.792761                                                                                                                 ,37.843325
-85.963183                                                                                                                  ,37.695836
-83.221497                                                                                                                   ,36.859223
-84.334131                                                                                                                  ,38.444578
-85.8791                                                                                                                      ,37.316435
-87.572577                                                                                                              ,37.792542
-85.11989                                                                                                                     ,38.451585
-88.972084                                                                                                                 ,36.675896
-87.542196                                                                                                                 ,37.31107
-84.020576                                                                                                                   ,37.403458
-85.657624                                                                                                               ,38.189532
-84.58396                                                                                                                  ,37.873291
-82.830639                                                                                                                    ,37.84926
-84.533438                                                                                                                   ,38.930503
-82.945724                                                                                                                     ,37.359724
-83.85563                                                                                                                      ,36.887476
-85.696841                                                                                                                      ,37.544462
-84.119395                                                                                                                  ,37.113268
-82.738302                                                                                                                ,38.074457
-83.719248                                                                                                                         ,37.608116
-83.388617                                                                                                                   ,37.087846
-82.861251                                                                                                                   ,37.118536
-83.376774                                                                                                                  ,38.552152
-84.658335                                                                                                                   ,37.457174
-88.363426                                                                                                              ,37.209517
-86.881436                                                                                                                   ,36.859829
-88.083391                                                                                                                   ,37.023976
-88.712366                                                                                                               ,37.053683
-84.491052                                                                                                                ,36.731136
-87.265597                                                                                                                    ,37.526707
-84.276998                                                                                                                 ,37.723592
-83.069716                                                                                                                  ,37.698953
-85.268959                                                                                                                     ,37.552604
-88.332752                                                                                                               ,36.882017
-82.506623                                                                                                                     ,37.796774
-83.828125                                                                                                                    ,38.594137
-86.200863                                                                                                                   ,37.967476
-83.597515                                                                                                                   ,37.950665
-84.879694                                                                                                                   ,37.812085
-85.633598                                                                                                                  ,36.992515
-85.713508                                                                                                                    ,36.714077
-83.912337                                                                                                                 ,38.038138
-83.258944                                                                                                                      ,37.92294
-87.134092                                                                                                             ,37.213816
-85.465955                                                                                                                  ,37.803188
-84.025554                                                                                                                  ,38.337132
-86.844871                                                                                                                    ,37.477859
-85.456152                                                                                                                   ,38.400127
-84.84159                                                                                                                       ,38.499394
-83.691628                                                                                                                    ,37.423614
-84.351944                                                                                                                 ,38.696284
-83.217772                                                                                                                     ,37.241282
-82.410913                                                                                                                      ,37.486031
-83.820015                                                                                                                     ,37.800629
-84.579986                                                                                                                 ,37.108312
-84.06423                                                                                                                    ,38.513473
-84.314368                                                                                                                 ,37.36105
-83.42807                                                                                                                      ,38.20425
-85.05495                                                                                                                  ,36.990587
-84.579376                                                                                                                      ,38.289882
-85.228266                                                                                                                   ,38.239028
-86.581746                                                                                                                   ,36.740947
-85.316775                                                                                                                  ,38.024893
-85.327836                                                                                                                   ,37.366184
-87.183642                                                                                                                      ,36.840338
-87.858652                                                                                                                 ,36.807681
-85.351208                                                                                                                   ,38.62004
-87.95165                                                                                                                    ,37.658029
-86.423579                                                                                                                    ,36.995634
-85.175416                                                                                                               ,37.754209
-84.83044                                                                                                                    ,36.802011
-87.68479                                                                                                                     ,37.51946
-84.144648                                                                                                                 ,36.758024
-83.495068                                                                                                                     ,37.743774
-84.748863                                                                                                                  ,38.043103
-79.996947                                                                                                                   ,39.139725
-78.037776                                                                                                                   ,39.448054
-81.713539                                                                                                                    ,38.022814
-80.731657                                                                                                                 ,38.699342
-80.578691                                                                                                                     ,40.272645
-82.243397                                                                                                                    ,38.419578
-81.115478                                                                                                                    ,38.844159
-81.081866                                                                                                                      ,38.459826
-80.701232                                                                                                                   ,39.26348
-81.086051                                                                                                                 ,38.030933
-80.849413                                                                                                                    ,38.915867
-79.195064                                                                                                                    ,39.105988
-80.45059                                                                                                              ,37.924418
-78.611989                                                                                                               ,39.312139
-80.570164                                                                                                                   ,40.516958
-78.841729                                                                                                                    ,39.011361
-80.386498                                                                                                                  ,39.279182
-81.677717                                                                                                                 ,38.834234
-77.86322                                                                                                                  ,39.307398
-81.523516                                                                                                                 ,38.328068
-80.495477                                                                                                                    ,38.988877
-82.077623                                                                                                                   ,38.17177
-81.940853                                                                                                                    ,37.830591
-81.658205                                                                                                                 ,37.382663
-80.243402                                                                                                                    ,39.505839
-80.671794                                                                                                                 ,39.854426
-82.029007                                                                                                                  ,38.770914
-81.106456                                                                                                                   ,37.403448
-78.95669                                                                                                                    ,39.404781
-82.158989                                                                                                                     ,37.721161
-80.059074                                                                                                               ,39.633645
-80.54789                                                                                                                     ,37.55034
-78.257345                                                                                                                    ,39.555002
-80.797516                                                                                                                ,38.291416
-80.620728                                                                                                                       ,40.098932
-79.340617                                                                                                                 ,38.67445
-81.161172                                                                                                                ,39.368133
-80.010121                                                                                                               ,38.332606
-79.668865                                                                                                                    ,39.46903
